game_id,season,game_date,matchup,opponent,pbp_status,pbp_events,pbp_periods,pbp_shape,box_status,box_players,box_shape,error
0021800488,2018-19,2018-12-23,BOS vs. CHA,CHA,fetched,481,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021800499,2018-19,2018-12-25,BOS vs. PHI,PHI,fetched,555,"1,2,3,4,5",game.actions shape,fetched,26,boxScoreTraditional shape,
0021800512,2018-19,2018-12-27,BOS @ HOU,HOU,fetched,497,"1,2,3,4",game.actions shape,fetched,24,boxScoreTraditional shape,
0021800531,2018-19,2018-12-29,BOS @ MEM,MEM,fetched,477,"1,2,3,4",game.actions shape,fetched,25,boxScoreTraditional shape,
0021800545,2018-19,2018-12-31,BOS @ SAS,SAS,fetched,459,"1,2,3,4",game.actions shape,fetched,25,boxScoreTraditional shape,
0021800558,2018-19,2019-01-02,BOS vs. MIN,MIN,fetched,437,"1,2,3,4",game.actions shape,fetched,25,boxScoreTraditional shape,
0021800566,2018-19,2019-01-04,BOS vs. DAL,DAL,fetched,484,"1,2,3,4",game.actions shape,fetched,24,boxScoreTraditional shape,
0021800592,2018-19,2019-01-07,BOS vs. BKN,BKN,fetched,471,"1,2,3,4",game.actions shape,fetched,25,boxScoreTraditional shape,
0021800607,2018-19,2019-01-09,BOS vs. IND,IND,fetched,492,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021800617,2018-19,2019-01-10,BOS @ MIA,MIA,fetched,453,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021800632,2018-19,2019-01-12,BOS @ ORL,ORL,fetched,488,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021800645,2018-19,2019-01-14,BOS @ BKN,BKN,fetched,506,"1,2,3,4",game.actions shape,fetched,24,boxScoreTraditional shape,
0021800658,2018-19,2019-01-16,BOS vs. TOR,TOR,fetched,475,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021800671,2018-19,2019-01-18,BOS vs. MEM,MEM,fetched,496,"1,2,3,4",game.actions shape,fetched,25,boxScoreTraditional shape,
0021800683,2018-19,2019-01-19,BOS @ ATL,ATL,fetched,509,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021800698,2018-19,2019-01-21,BOS vs. MIA,MIA,fetched,468,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021800707,2018-19,2019-01-23,BOS vs. CLE,CLE,fetched,480,"1,2,3,4",game.actions shape,fetched,23,boxScoreTraditional shape,
0021800732,2018-19,2019-01-26,BOS vs. GSW,GSW,fetched,501,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021800746,2018-19,2019-01-28,BOS vs. BKN,BKN,fetched,532,"1,2,3,4",game.actions shape,fetched,24,boxScoreTraditional shape,
0021800756,2018-19,2019-01-30,BOS vs. CHA,CHA,fetched,434,"1,2,3,4",game.actions shape,fetched,25,boxScoreTraditional shape,
0021800771,2018-19,2019-02-01,BOS @ NYK,NYK,fetched,452,"1,2,3,4",game.actions shape,fetched,24,boxScoreTraditional shape,
0021800788,2018-19,2019-02-03,BOS vs. OKC,OKC,fetched,497,"1,2,3,4",game.actions shape,fetched,24,boxScoreTraditional shape,
0021800797,2018-19,2019-02-05,BOS @ CLE,CLE,fetched,439,"1,2,3,4",game.actions shape,fetched,23,boxScoreTraditional shape,
0021800814,2018-19,2019-02-07,BOS vs. LAL,LAL,fetched,482,"1,2,3,4",game.actions shape,fetched,24,boxScoreTraditional shape,
0021800829,2018-19,2019-02-09,BOS vs. LAC,LAC,fetched,546,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021800849,2018-19,2019-02-12,BOS @ PHI,PHI,fetched,497,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021800855,2018-19,2019-02-13,BOS vs. DET,DET,fetched,478,"1,2,3,4",game.actions shape,fetched,24,boxScoreTraditional shape,
0021800870,2018-19,2019-02-21,BOS @ MIL,MIL,fetched,482,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021800889,2018-19,2019-02-23,BOS @ CHI,CHI,fetched,455,"1,2,3,4",game.actions shape,fetched,24,boxScoreTraditional shape,
0021800909,2018-19,2019-02-26,BOS @ TOR,TOR,fetched,488,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021800913,2018-19,2019-02-27,BOS vs. POR,POR,fetched,463,"1,2,3,4",game.actions shape,fetched,25,boxScoreTraditional shape,
0021800931,2018-19,2019-03-01,BOS vs. WAS,WAS,fetched,490,"1,2,3,4",game.actions shape,fetched,25,boxScoreTraditional shape,
0021800945,2018-19,2019-03-03,BOS vs. HOU,HOU,fetched,476,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021800964,2018-19,2019-03-05,BOS @ GSW,GSW,fetched,492,"1,2,3,4",game.actions shape,fetched,25,boxScoreTraditional shape,
0021800973,2018-19,2019-03-06,BOS @ SAC,SAC,fetched,470,"1,2,3,4",game.actions shape,fetched,25,boxScoreTraditional shape,
0021800989,2018-19,2019-03-09,BOS @ LAL,LAL,fetched,464,"1,2,3,4",game.actions shape,fetched,25,boxScoreTraditional shape,
0021801006,2018-19,2019-03-11,BOS @ LAC,LAC,fetched,487,"1,2,3,4",game.actions shape,fetched,25,boxScoreTraditional shape,
0021801022,2018-19,2019-03-14,BOS vs. SAC,SAC,fetched,510,"1,2,3,4",game.actions shape,fetched,25,boxScoreTraditional shape,
0021801034,2018-19,2019-03-16,BOS vs. ATL,ATL,fetched,561,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021801052,2018-19,2019-03-18,BOS vs. DEN,DEN,fetched,493,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021801067,2018-19,2019-03-20,BOS @ PHI,PHI,fetched,512,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021801087,2018-19,2019-03-23,BOS @ CHA,CHA,fetched,501,"1,2,3,4",game.actions shape,fetched,25,boxScoreTraditional shape,
0021801100,2018-19,2019-03-24,BOS vs. SAS,SAS,fetched,458,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021801108,2018-19,2019-03-26,BOS @ CLE,CLE,fetched,466,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021801130,2018-19,2019-03-29,BOS vs. IND,IND,fetched,480,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021801137,2018-19,2019-03-30,BOS @ BKN,BKN,fetched,488,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021801153,2018-19,2019-04-01,BOS vs. MIA,MIA,fetched,486,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021801170,2018-19,2019-04-03,BOS @ MIA,MIA,fetched,509,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021801183,2018-19,2019-04-05,BOS @ IND,IND,fetched,472,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021801203,2018-19,2019-04-07,BOS vs. ORL,ORL,fetched,474,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021801211,2018-19,2019-04-09,BOS @ WAS,WAS,fetched,490,"1,2,3,4",game.actions shape,fetched,24,boxScoreTraditional shape,
0021900008,2019-20,2019-10-23,BOS @ PHI,PHI,cached,575,"1,2,3,4",game.actions shape,cached,26,boxScoreTraditional shape,
0021900017,2019-20,2019-10-25,BOS vs. TOR,TOR,cached,513,"1,2,3,4",game.actions shape,cached,26,boxScoreTraditional shape,
0021900029,2019-20,2019-10-26,BOS @ NYK,NYK,fetched,564,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021900058,2019-20,2019-10-30,BOS vs. MIL,MIL,fetched,497,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021900072,2019-20,2019-11-01,BOS vs. NYK,NYK,fetched,501,"1,2,3,4",game.actions shape,fetched,25,boxScoreTraditional shape,
0021900098,2019-20,2019-11-05,BOS @ CLE,CLE,fetched,478,"1,2,3,4",game.actions shape,fetched,25,boxScoreTraditional shape,
0021900112,2019-20,2019-11-07,BOS @ CHA,CHA,fetched,524,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021900127,2019-20,2019-11-09,BOS @ SAS,SAS,fetched,557,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021900141,2019-20,2019-11-11,BOS vs. DAL,DAL,fetched,498,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021900156,2019-20,2019-11-13,BOS vs. WAS,WAS,fetched,509,"1,2,3,4",game.actions shape,fetched,24,boxScoreTraditional shape,
0021900173,2019-20,2019-11-15,BOS @ GSW,GSW,fetched,525,"1,2,3,4",game.actions shape,fetched,24,boxScoreTraditional shape,
0021900184,2019-20,2019-11-17,BOS @ SAC,SAC,fetched,464,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021900195,2019-20,2019-11-18,BOS @ PHX,PHX,fetched,486,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021900212,2019-20,2019-11-20,BOS @ LAC,LAC,fetched,569,"1,2,3,4,5",game.actions shape,fetched,26,boxScoreTraditional shape,
0021900222,2019-20,2019-11-22,BOS @ DEN,DEN,fetched,480,"1,2,3,4",game.actions shape,fetched,25,boxScoreTraditional shape,
0021900244,2019-20,2019-11-25,BOS vs. SAC,SAC,fetched,454,"1,2,3,4",game.actions shape,fetched,25,boxScoreTraditional shape,
0021900253,2019-20,2019-11-27,BOS vs. BKN,BKN,fetched,520,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021900267,2019-20,2019-11-29,BOS @ BKN,BKN,fetched,518,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021900285,2019-20,2019-12-01,BOS @ NYK,NYK,fetched,510,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021900310,2019-20,2019-12-04,BOS vs. MIA,MIA,fetched,465,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021900323,2019-20,2019-12-06,BOS vs. DEN,DEN,fetched,457,"1,2,3,4",game.actions shape,fetched,25,boxScoreTraditional shape,
0021900344,2019-20,2019-12-09,BOS vs. CLE,CLE,fetched,455,"1,2,3,4",game.actions shape,fetched,25,boxScoreTraditional shape,
0021900357,2019-20,2019-12-11,BOS @ IND,IND,fetched,513,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021900367,2019-20,2019-12-12,BOS vs. PHI,PHI,fetched,482,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021900413,2019-20,2019-12-18,BOS @ DAL,DAL,fetched,522,"1,2,3,4",game.actions shape,fetched,24,boxScoreTraditional shape,
0021900422,2019-20,2019-12-20,BOS vs. DET,DET,fetched,496,"1,2,3,4",game.actions shape,fetched,22,boxScoreTraditional shape,
0021900440,2019-20,2019-12-22,BOS vs. CHA,CHA,fetched,462,"1,2,3,4",game.actions shape,fetched,24,boxScoreTraditional shape,
0021900455,2019-20,2019-12-25,BOS @ TOR,TOR,fetched,478,"1,2,3,4",game.actions shape,fetched,25,boxScoreTraditional shape,
0021900466,2019-20,2019-12-27,BOS vs. CLE,CLE,fetched,483,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021900473,2019-20,2019-12-28,BOS vs. TOR,TOR,fetched,503,"1,2,3,4",game.actions shape,fetched,25,boxScoreTraditional shape,
0021900497,2019-20,2019-12-31,BOS @ CHA,CHA,fetched,488,"1,2,3,4",game.actions shape,fetched,24,boxScoreTraditional shape,
0021900517,2019-20,2020-01-03,BOS vs. ATL,ATL,fetched,512,"1,2,3,4",game.actions shape,fetched,25,boxScoreTraditional shape,
0021900529,2019-20,2020-01-04,BOS @ CHI,CHI,fetched,498,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021900542,2019-20,2020-01-06,BOS @ WAS,WAS,fetched,520,"1,2,3,4",game.actions shape,fetched,24,boxScoreTraditional shape,
0021900554,2019-20,2020-01-08,BOS vs. SAS,SAS,fetched,502,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021900564,2019-20,2020-01-09,BOS @ PHI,PHI,fetched,449,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021900578,2019-20,2020-01-11,BOS vs. NOP,NOP,fetched,497,"1,2,3,4",game.actions shape,fetched,25,boxScoreTraditional shape,
0021900593,2019-20,2020-01-13,BOS vs. CHI,CHI,fetched,483,"1,2,3,4",game.actions shape,fetched,25,boxScoreTraditional shape,
0021900604,2019-20,2020-01-15,BOS vs. DET,DET,fetched,443,"1,2,3,4",game.actions shape,fetched,24,boxScoreTraditional shape,
0021900615,2019-20,2020-01-16,BOS @ MIL,MIL,fetched,538,"1,2,3,4",game.actions shape,fetched,25,boxScoreTraditional shape,
0021900628,2019-20,2020-01-18,BOS vs. PHX,PHX,fetched,517,"1,2,3,4",game.actions shape,fetched,25,boxScoreTraditional shape,
0021900648,2019-20,2020-01-20,BOS vs. LAL,LAL,fetched,529,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021900657,2019-20,2020-01-22,BOS vs. MEM,MEM,fetched,464,"1,2,3,4",game.actions shape,fetched,24,boxScoreTraditional shape,
0021900671,2019-20,2020-01-24,BOS @ ORL,ORL,fetched,468,"1,2,3,4",game.actions shape,fetched,24,boxScoreTraditional shape,
0021900691,2019-20,2020-01-26,BOS @ NOP,NOP,fetched,515,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021900701,2019-20,2020-01-28,BOS @ MIA,MIA,fetched,500,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021900717,2019-20,2020-01-30,BOS vs. GSW,GSW,fetched,502,"1,2,3,4",game.actions shape,fetched,24,boxScoreTraditional shape,
0021900732,2019-20,2020-02-01,BOS vs. PHI,PHI,fetched,516,"1,2,3,4",game.actions shape,fetched,25,boxScoreTraditional shape,
0021900745,2019-20,2020-02-03,BOS @ ATL,ATL,fetched,479,"1,2,3,4",game.actions shape,fetched,24,boxScoreTraditional shape,
0021900756,2019-20,2020-02-05,BOS vs. ORL,ORL,fetched,474,"1,2,3,4",game.actions shape,fetched,25,boxScoreTraditional shape,
0021900771,2019-20,2020-02-07,BOS vs. ATL,ATL,fetched,506,"1,2,3,4",game.actions shape,fetched,23,boxScoreTraditional shape,
0021900786,2019-20,2020-02-09,BOS @ OKC,OKC,fetched,495,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021900806,2019-20,2020-02-11,BOS @ HOU,HOU,fetched,521,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021900818,2019-20,2020-02-13,BOS vs. LAC,LAC,fetched,638,"1,2,3,4,5,6",game.actions shape,fetched,26,boxScoreTraditional shape,
0021900830,2019-20,2020-02-21,BOS @ MIN,MIN,fetched,545,"1,2,3,4",game.actions shape,fetched,25,boxScoreTraditional shape,
0021900842,2019-20,2020-02-23,BOS @ LAL,LAL,fetched,532,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021900862,2019-20,2020-02-25,BOS @ POR,POR,fetched,472,"1,2,3,4",game.actions shape,fetched,25,boxScoreTraditional shape,
0021900872,2019-20,2020-02-26,BOS @ UTA,UTA,fetched,430,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021900892,2019-20,2020-02-29,BOS vs. HOU,HOU,fetched,552,"1,2,3,4,5",game.actions shape,fetched,26,boxScoreTraditional shape,
0021900910,2019-20,2020-03-03,BOS vs. BKN,BKN,fetched,599,"1,2,3,4,5",game.actions shape,fetched,26,boxScoreTraditional shape,
0021900917,2019-20,2020-03-04,BOS @ CLE,CLE,fetched,471,"1,2,3,4",game.actions shape,fetched,24,boxScoreTraditional shape,
0021900933,2019-20,2020-03-06,BOS vs. UTA,UTA,fetched,471,"1,2,3,4",game.actions shape,fetched,24,boxScoreTraditional shape,
0021900949,2019-20,2020-03-08,BOS vs. OKC,OKC,fetched,515,"1,2,3,4",game.actions shape,fetched,23,boxScoreTraditional shape,
0021900960,2019-20,2020-03-10,BOS @ IND,IND,fetched,479,"1,2,3,4",game.actions shape,fetched,25,boxScoreTraditional shape,
0021901236,2019-20,2020-07-31,BOS @ MIL,MIL,fetched,556,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021901245,2019-20,2020-08-02,BOS vs. POR,POR,fetched,476,"1,2,3,4",game.actions shape,fetched,25,boxScoreTraditional shape,
0021901260,2019-20,2020-08-04,BOS @ MIA,MIA,fetched,514,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021901267,2019-20,2020-08-05,BOS vs. BKN,BKN,fetched,503,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021901279,2019-20,2020-08-07,BOS @ TOR,TOR,fetched,488,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021901288,2019-20,2020-08-09,BOS vs. ORL,ORL,fetched,554,"1,2,3,4,5",game.actions shape,fetched,25,boxScoreTraditional shape,
0021901301,2019-20,2020-08-11,BOS @ MEM,MEM,fetched,512,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021901308,2019-20,2020-08-13,BOS vs. WAS,WAS,fetched,498,"1,2,3,4",game.actions shape,fetched,25,boxScoreTraditional shape,
0022000003,2020-21,2020-12-23,BOS vs. MIL,MIL,cached,496,"1,2,3,4",game.actions shape,cached,29,boxScoreTraditional shape,
