SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,GAME_ID,GAME_DATE,MATCHUP,WL,PTS,PLUS_MINUS,SEASON,OPPONENT_ABBREV,IS_HOME,CELTICS_WON
22016,1610612738,BOS,0021600006,2016-10-26,BOS vs. BKN,W,122,5.0,2016-17,BKN,True,1
22016,1610612738,BOS,0021600015,2016-10-27,BOS @ CHI,L,99,-6.0,2016-17,CHI,False,0
22016,1610612738,BOS,0021600027,2016-10-29,BOS @ CHA,W,104,6.0,2016-17,CHA,False,1
22016,1610612738,BOS,0021600061,2016-11-02,BOS vs. CHI,W,107,7.0,2016-17,CHI,True,1
22016,1610612738,BOS,0021600068,2016-11-03,BOS @ CLE,L,122,-6.0,2016-17,CLE,False,0
22016,1610612738,BOS,0021600091,2016-11-06,BOS vs. DEN,L,107,-16.0,2016-17,DEN,True,0
22016,1610612738,BOS,0021600107,2016-11-09,BOS @ WAS,L,93,-25.0,2016-17,WAS,False,0
22016,1610612738,BOS,0021600125,2016-11-11,BOS vs. NYK,W,115,28.0,2016-17,NYK,True,1
22016,1610612738,BOS,0021600130,2016-11-12,BOS @ IND,W,105,6.0,2016-17,IND,False,1
22016,1610612738,BOS,0021600148,2016-11-14,BOS @ NOP,L,105,-1.0,2016-17,NOP,False,0
22016,1610612738,BOS,0021600161,2016-11-16,BOS vs. DAL,W,90,7.0,2016-17,DAL,True,1
22016,1610612738,BOS,0021600179,2016-11-18,BOS vs. GSW,L,88,-16.0,2016-17,GSW,True,0
22016,1610612738,BOS,0021600188,2016-11-19,BOS @ DET,W,94,2.0,2016-17,DET,False,1
22016,1610612738,BOS,0021600205,2016-11-21,BOS @ MIN,W,99,6.0,2016-17,MIN,False,1
22016,1610612738,BOS,0021600217,2016-11-23,BOS @ BKN,W,111,19.0,2016-17,BKN,False,1
22016,1610612738,BOS,0021600225,2016-11-25,BOS vs. SAS,L,103,-6.0,2016-17,SAS,True,0
22016,1610612738,BOS,0021600256,2016-11-28,BOS @ MIA,W,112,8.0,2016-17,MIA,False,1
22016,1610612738,BOS,0021600267,2016-11-30,BOS vs. DET,L,114,-7.0,2016-17,DET,True,0
22016,1610612738,BOS,0021600283,2016-12-02,BOS vs. SAC,W,97,5.0,2016-17,SAC,True,1
22016,1610612738,BOS,0021600294,2016-12-03,BOS @ PHI,W,107,1.0,2016-17,PHI,False,1
22016,1610612738,BOS,0021600311,2016-12-05,BOS @ HOU,L,106,-1.0,2016-17,HOU,False,0
22016,1610612738,BOS,0021600322,2016-12-07,BOS @ ORL,W,117,30.0,2016-17,ORL,False,1
22016,1610612738,BOS,0021600339,2016-12-09,BOS vs. TOR,L,94,-7.0,2016-17,TOR,True,0
22016,1610612738,BOS,0021600357,2016-12-11,BOS @ OKC,L,96,-3.0,2016-17,OKC,False,0
22016,1610612738,BOS,0021600383,2016-12-14,BOS @ SAS,L,101,-7.0,2016-17,SAS,False,0
22016,1610612738,BOS,0021600391,2016-12-16,BOS vs. CHA,W,96,8.0,2016-17,CHA,True,1
22016,1610612738,BOS,0021600410,2016-12-18,BOS @ MIA,W,105,10.0,2016-17,MIA,False,1
22016,1610612738,BOS,0021600424,2016-12-20,BOS @ MEM,W,112,3.0,2016-17,MEM,False,1
22016,1610612738,BOS,0021600440,2016-12-22,BOS @ IND,W,109,7.0,2016-17,IND,False,1
22016,1610612738,BOS,0021600445,2016-12-23,BOS vs. OKC,L,112,-5.0,2016-17,OKC,True,0
22016,1610612738,BOS,0021600456,2016-12-25,BOS @ NYK,W,119,5.0,2016-17,NYK,False,1
22016,1610612738,BOS,0021600472,2016-12-27,BOS vs. MEM,W,113,10.0,2016-17,MEM,True,1
22016,1610612738,BOS,0021600488,2016-12-29,BOS @ CLE,L,118,-6.0,2016-17,CLE,False,0
22016,1610612738,BOS,0021600494,2016-12-30,BOS vs. MIA,W,117,3.0,2016-17,MIA,True,1
22016,1610612738,BOS,0021600522,2017-01-03,BOS vs. UTA,W,115,11.0,2016-17,UTA,True,1
22016,1610612738,BOS,0021600546,2017-01-06,BOS vs. PHI,W,110,4.0,2016-17,PHI,True,1
22016,1610612738,BOS,0021600553,2017-01-07,BOS vs. NOP,W,117,9.0,2016-17,NOP,True,1
22016,1610612738,BOS,0021600572,2017-01-10,BOS @ TOR,L,106,-8.0,2016-17,TOR,False,0
22016,1610612738,BOS,0021600583,2017-01-11,BOS vs. WAS,W,117,9.0,2016-17,WAS,True,1
22016,1610612738,BOS,0021600597,2017-01-13,BOS @ ATL,W,103,2.0,2016-17,ATL,False,1
22016,1610612738,BOS,0021600618,2017-01-16,BOS vs. CHA,W,108,10.0,2016-17,CHA,True,1
22016,1610612738,BOS,0021600630,2017-01-18,BOS vs. NYK,L,106,-11.0,2016-17,NYK,True,0
22016,1610612738,BOS,0021600650,2017-01-21,BOS vs. POR,L,123,-4.0,2016-17,POR,True,0
22016,1610612738,BOS,0021600676,2017-01-24,BOS @ WAS,L,108,-15.0,2016-17,WAS,False,0
22016,1610612738,BOS,0021600681,2017-01-25,BOS vs. HOU,W,120,11.0,2016-17,HOU,True,1
22016,1610612738,BOS,0021600697,2017-01-27,BOS vs. ORL,W,128,30.0,2016-17,ORL,True,1
22016,1610612738,BOS,0021600706,2017-01-28,BOS @ MIL,W,112,4.0,2016-17,MIL,False,1
22016,1610612738,BOS,0021600721,2017-01-30,BOS vs. DET,W,113,4.0,2016-17,DET,True,1
22016,1610612738,BOS,0021600732,2017-02-01,BOS vs. TOR,W,109,5.0,2016-17,TOR,True,1
22016,1610612738,BOS,0021600751,2017-02-03,BOS vs. LAL,W,113,6.0,2016-17,LAL,True,1
22016,1610612738,BOS,0021600766,2017-02-05,BOS vs. LAC,W,107,5.0,2016-17,LAC,True,1
22016,1610612738,BOS,0021600793,2017-02-08,BOS @ SAC,L,92,-16.0,2016-17,SAC,False,0
22016,1610612738,BOS,0021600798,2017-02-09,BOS @ POR,W,120,9.0,2016-17,POR,False,1
22016,1610612738,BOS,0021600815,2017-02-11,BOS @ UTA,W,112,8.0,2016-17,UTA,False,1
22016,1610612738,BOS,0021600826,2017-02-13,BOS @ DAL,W,111,13.0,2016-17,DAL,False,1
22016,1610612738,BOS,0021600836,2017-02-15,BOS vs. PHI,W,116,8.0,2016-17,PHI,True,1
22016,1610612738,BOS,0021600849,2017-02-16,BOS @ CHI,L,103,-1.0,2016-17,CHI,False,0
22016,1610612738,BOS,0021600858,2017-02-24,BOS @ TOR,L,97,-10.0,2016-17,TOR,False,0
22016,1610612738,BOS,0021600879,2017-02-26,BOS @ DET,W,104,6.0,2016-17,DET,False,1
22016,1610612738,BOS,0021600885,2017-02-27,BOS vs. ATL,L,98,-16.0,2016-17,ATL,True,0
22016,1610612738,BOS,0021600901,2017-03-01,BOS vs. CLE,W,103,4.0,2016-17,CLE,True,1
22016,1610612738,BOS,0021600918,2017-03-03,BOS @ LAL,W,115,20.0,2016-17,LAL,False,1
22016,1610612738,BOS,0021600929,2017-03-05,BOS @ PHX,L,106,-3.0,2016-17,PHX,False,0
22016,1610612738,BOS,0021600945,2017-03-06,BOS @ LAC,L,102,-14.0,2016-17,LAC,False,0
22016,1610612738,BOS,0021600959,2017-03-08,BOS @ GSW,W,99,13.0,2016-17,GSW,False,1
22016,1610612738,BOS,0021600970,2017-03-10,BOS @ DEN,L,99,-20.0,2016-17,DEN,False,0
22016,1610612738,BOS,0021600985,2017-03-12,BOS vs. CHI,W,100,20.0,2016-17,CHI,True,1
22016,1610612738,BOS,0021601006,2017-03-15,BOS vs. MIN,W,117,13.0,2016-17,MIN,True,1
22016,1610612738,BOS,0021601022,2017-03-17,BOS @ BKN,W,98,3.0,2016-17,BKN,False,1
22016,1610612738,BOS,0021601037,2017-03-19,BOS @ PHI,L,99,-6.0,2016-17,PHI,False,0
22016,1610612738,BOS,0021601047,2017-03-20,BOS vs. WAS,W,110,8.0,2016-17,WAS,True,1
22016,1610612738,BOS,0021601060,2017-03-22,BOS vs. IND,W,109,9.0,2016-17,IND,True,1
22016,1610612738,BOS,0021601076,2017-03-24,BOS vs. PHX,W,130,10.0,2016-17,PHX,True,1
22016,1610612738,BOS,0021601093,2017-03-26,BOS vs. MIA,W,112,4.0,2016-17,MIA,True,1
22016,1610612738,BOS,0021601113,2017-03-29,BOS vs. MIL,L,100,-3.0,2016-17,MIL,True,0
22016,1610612738,BOS,0021601129,2017-03-31,BOS vs. ORL,W,117,1.0,2016-17,ORL,True,1
22016,1610612738,BOS,0021601145,2017-04-02,BOS @ NYK,W,110,16.0,2016-17,NYK,False,1
22016,1610612738,BOS,0021601169,2017-04-05,BOS vs. CLE,L,91,-23.0,2016-17,CLE,True,0
22016,1610612738,BOS,0021601177,2017-04-06,BOS @ ATL,L,116,-7.0,2016-17,ATL,False,0
22016,1610612738,BOS,0021601189,2017-04-08,BOS @ CHA,W,121,7.0,2016-17,CHA,False,1
22016,1610612738,BOS,0021601204,2017-04-10,BOS vs. BKN,W,114,9.0,2016-17,BKN,True,1
22016,1610612738,BOS,0021601219,2017-04-12,BOS vs. MIL,W,112,18.0,2016-17,MIL,True,1
22017,1610612738,BOS,0021700001,2017-10-17,BOS @ CLE,L,99,-3.0,2017-18,CLE,False,0
22017,1610612738,BOS,0021700007,2017-10-18,BOS vs. MIL,L,100,-8.0,2017-18,MIL,True,0
22017,1610612738,BOS,0021700019,2017-10-20,BOS @ PHI,W,102,10.0,2017-18,PHI,False,1
22017,1610612738,BOS,0021700051,2017-10-24,BOS vs. NYK,W,110,21.0,2017-18,NYK,True,1
22017,1610612738,BOS,0021700067,2017-10-26,BOS @ MIL,W,96,7.0,2017-18,MIL,False,1
22017,1610612738,BOS,0021700078,2017-10-28,BOS @ MIA,W,96,6.0,2017-18,MIA,False,1
22017,1610612738,BOS,0021700092,2017-10-30,BOS vs. SAS,W,108,14.0,2017-18,SAS,True,1
22017,1610612738,BOS,0021700109,2017-11-01,BOS vs. SAC,W,113,27.0,2017-18,SAC,True,1
22017,1610612738,BOS,0021700129,2017-11-03,BOS @ OKC,W,101,7.0,2017-18,OKC,False,1
22017,1610612738,BOS,0021700138,2017-11-05,BOS @ ORL,W,104,16.0,2017-18,ORL,False,1
22017,1610612738,BOS,0021700146,2017-11-06,BOS @ ATL,W,110,3.0,2017-18,ATL,False,1
22017,1610612738,BOS,0021700161,2017-11-08,BOS vs. LAL,W,107,11.0,2017-18,LAL,True,1
22017,1610612738,BOS,0021700170,2017-11-10,BOS vs. CHA,W,90,3.0,2017-18,CHA,True,1
22017,1610612738,BOS,0021700188,2017-11-12,BOS vs. TOR,W,95,1.0,2017-18,TOR,True,1
22017,1610612738,BOS,0021700201,2017-11-14,BOS @ BKN,W,109,7.0,2017-18,BKN,False,1
22017,1610612738,BOS,0021700215,2017-11-16,BOS vs. GSW,W,92,4.0,2017-18,GSW,True,1
22017,1610612738,BOS,0021700230,2017-11-18,BOS @ ATL,W,110,11.0,2017-18,ATL,False,1
22017,1610612738,BOS,0021700249,2017-11-20,BOS @ DAL,W,110,8.0,2017-18,DAL,False,1
22017,1610612738,BOS,0021700257,2017-11-22,BOS @ MIA,L,98,-6.0,2017-18,MIA,False,0
22017,1610612738,BOS,0021700269,2017-11-24,BOS vs. ORL,W,118,15.0,2017-18,ORL,True,1
22017,1610612738,BOS,0021700281,2017-11-25,BOS @ IND,W,108,10.0,2017-18,IND,False,1
22017,1610612738,BOS,0021700292,2017-11-27,BOS vs. DET,L,108,-10.0,2017-18,DET,True,0
22017,1610612738,BOS,0021700314,2017-11-30,BOS vs. PHI,W,108,11.0,2017-18,PHI,True,1
22017,1610612738,BOS,0021700326,2017-12-02,BOS vs. PHX,W,116,5.0,2017-18,PHX,True,1
22017,1610612738,BOS,0021700343,2017-12-04,BOS vs. MIL,W,111,11.0,2017-18,MIL,True,1
22017,1610612738,BOS,0021700356,2017-12-06,BOS vs. DAL,W,97,7.0,2017-18,DAL,True,1
22017,1610612738,BOS,0021700374,2017-12-08,BOS @ SAS,L,102,-3.0,2017-18,SAS,False,0
22017,1610612738,BOS,0021700386,2017-12-10,BOS @ DET,W,91,10.0,2017-18,DET,False,1
22017,1610612738,BOS,0021700391,2017-12-11,BOS @ CHI,L,85,-23.0,2017-18,CHI,False,0
22017,1610612738,BOS,0021700407,2017-12-13,BOS vs. DEN,W,124,6.0,2017-18,DEN,True,1
